snooze_count,historical_success_rate,avg_time_taken_ms,last_failed_type,target_challenge_type,target_difficulty,target_multi_step
4,0.43,13470,math,word_scramble,2,2
5,0.46,14065,logic,quiz,1,2
3,0.64,6702,riddle,quiz,4,3
3,0.42,20707,pattern,word_scramble,1,2
5,0.43,24023,math,quiz,1,2
1,0.47,4111,math,memory,2,1
6,0.98,2763,none,riddle,4,3
5,0.56,24776,pattern,memory,2,2
0,0.44,4254,math,memory,2,1
5,0.96,2885,none,riddle,4,3
0,0.84,6504,none,riddle,1,1
0,0.84,9248,word_scramble,memory,1,1
5,0.56,22137,math,memory,1,2
4,0.44,16897,logic,memory,1,2
0,0.63,10256,riddle,pattern,1,1
4,0.96,3980,riddle,logic,4,3
1,0.55,5124,word_scramble,memory,3,1
1,0.71,7543,quiz,memory,2,1
6,0.92,1671,none,logic,4,3
3,0.31,18850,logic,word_scramble,2,2
1,0.54,4249,math,memory,2,1
4,0.43,20051,pattern,word_scramble,1,2
0,0.57,3482,math,memory,3,1
5,0.44,18278,math,word_scramble,2,2
2,0.64,10285,none,riddle,3,2
5,0.86,3319,logic,riddle,4,3
5,0.91,3470,riddle,logic,4,3
3,0.45,15065,math,word_scramble,2,2
4,0.94,3243,riddle,riddle,4,3
5,0.94,3636,logic,riddle,4,3
6,0.91,3819,none,riddle,5,3
0,0.54,4810,math,memory,2,1
1,0.66,8853,memory,pattern,2,1
3,0.99,2632,logic,pattern,5,3
4,0.32,18720,logic,memory,2,2
3,0.42,18269,logic,memory,2,2
3,0.73,9259,math,riddle,4,3
3,0.37,12998,math,word_scramble,1,2
4,0.9,3414,none,logic,4,3
3,0.31,17507,pattern,quiz,1,2
3,0.77,7704,none,logic,4,3
3,0.37,15052,math,quiz,1,2
1,0.46,3236,math,memory,3,1
5,0.94,3835,riddle,logic,5,3
0,0.66,3758,word_scramble,memory,2,1
6,0.87,2979,riddle,riddle,5,3
5,0.96,3379,riddle,pattern,4,3
1,0.74,7560,riddle,memory,2,1
2,0.65,8451,pattern,logic,3,2
3,0.52,22152,logic,memory,2,2
5,0.35,24925,logic,memory,1,2
4,0.53,16617,math,memory,1,2
4,1.0,1675,none,logic,4,3
3,0.4,19011,math,memory,1,2
3,0.5,22556,pattern,quiz,2,2
0,0.49,2826,math,memory,3,1
1,0.6,4601,word_scramble,memory,2,1
3,0.69,6775,word_scramble,memory,4,3
4,0.45,17588,math,quiz,1,2
0,0.61,8373,riddle,memory,1,1
2,0.7,7709,memory,memory,3,2
0,0.7,5064,none,math,1,1
4,0.36,20789,logic,word_scramble,1,2
1,0.46,3178,math,memory,2,1
0,0.58,3205,word_scramble,memory,2,1
1,0.67,5979,pattern,word_scramble,2,1
0,0.76,5386,word_scramble,logic,1,1
1,0.44,3980,word_scramble,memory,2,1
3,0.37,15143,pattern,quiz,1,2
3,0.38,15769,logic,quiz,2,2
1,0.68,10460,logic,math,2,1
1,0.56,4585,word_scramble,memory,3,1
3,0.74,8988,logic,logic,4,3
1,0.8,9087,quiz,riddle,2,1
1,0.6,10133,memory,riddle,2,1
1,0.4,2071,word_scramble,memory,3,1
0,0.57,4322,word_scramble,memory,2,1
1,0.75,11015,memory,memory,2,1
5,0.89,3153,logic,logic,4,3
6,0.99,3680,logic,logic,5,3
5,0.58,13110,math,word_scramble,1,2
4,0.45,17595,math,memory,2,2
0,0.51,4864,math,memory,2,1
1,0.48,5536,math,memory,3,1
2,0.84,9212,none,word_scramble,3,2
6,0.99,1551,riddle,riddle,4,3
1,0.67,6718,riddle,logic,2,1
1,0.52,4660,word_scramble,memory,2,1
3,0.96,3149,none,pattern,4,3
1,0.41,2836,math,memory,3,1
0,0.44,2103,word_scramble,memory,3,1
1,0.4,4434,math,memory,2,1
3,0.47,17826,logic,quiz,2,2
1,0.53,4248,math,memory,2,1
0,0.74,8512,none,word_scramble,1,1
2,0.81,6375,riddle,riddle,3,2
0,0.75,11178,logic,word_scramble,1,1
5,0.52,19838,math,word_scramble,1,2
1,0.6,5866,word_scramble,memory,2,1
6,0.89,3411,riddle,riddle,5,3
3,0.87,2719,riddle,logic,4,3
0,0.45,5845,math,memory,2,1
4,0.56,21886,logic,word_scramble,2,2
4,0.87,2077,none,riddle,5,3
3,0.97,1905,none,pattern,4,3
0,0.68,5275,word_scramble,memory,2,1
5,0.33,18212,pattern,word_scramble,2,2
6,0.95,2932,logic,logic,5,3
2,0.65,8887,none,riddle,3,2
3,0.9,1767,logic,pattern,4,3
1,0.67,9727,logic,logic,2,1
4,0.92,1610,none,pattern,4,3
1,0.62,2655,word_scramble,memory,3,1
3,0.62,7505,word_scramble,math,4,3
1,0.54,5286,math,memory,3,1
3,0.71,9566,none,memory,4,3
6,0.86,1587,logic,riddle,5,3
1,0.68,6411,logic,riddle,2,1
1,0.6,3670,word_scramble,memory,3,1
4,0.87,3660,logic,logic,5,3
1,0.62,9196,quiz,riddle,2,1
4,0.97,2391,logic,pattern,4,3
4,0.99,3205,none,riddle,4,3
0,0.83,11312,pattern,word_scramble,1,1
4,0.5,15251,math,memory,2,2
2,0.84,6405,memory,word_scramble,3,2
0,0.5,5927,word_scramble,memory,3,1
3,0.35,15183,pattern,memory,1,2
5,0.87,1757,logic,riddle,4,3
3,0.81,11187,logic,memory,4,3
0,0.62,11337,none,riddle,1,1
3,0.96,1555,none,pattern,4,3
5,0.34,19331,pattern,quiz,1,2
4,0.58,23507,math,quiz,2,2
3,0.38,20304,pattern,quiz,1,2
4,0.97,3132,riddle,riddle,5,3
1,0.53,3420,word_scramble,memory,3,1
4,0.89,1653,riddle,logic,5,3
1,0.78,9543,logic,pattern,2,1
3,0.73,11804,word_scramble,logic,4,3
3,0.9,2584,none,logic,4,3
0,0.56,5522,math,memory,2,1
1,0.56,5153,math,memory,3,1
0,0.52,5618,math,memory,2,1
4,0.93,1960,logic,logic,5,3
5,0.3,20352,pattern,quiz,2,2
1,0.61,3237,word_scramble,memory,3,1
0,0.49,3205,math,memory,2,1
6,0.86,2537,riddle,riddle,5,3
3,0.63,8816,logic,math,4,3
1,0.53,3133,math,memory,3,1
0,0.64,9356,memory,logic,1,1
0,0.73,10225,riddle,memory,1,1
0,0.5,5616,math,memory,2,1
3,0.54,22693,math,quiz,2,2
0,0.46,3135,word_scramble,memory,3,1
5,0.97,3970,none,riddle,4,3
4,0.59,18888,logic,memory,2,2
2,0.81,6497,riddle,word_scramble,3,2
5,0.53,20674,pattern,memory,1,2
4,0.4,19949,logic,memory,2,2
4,0.99,2895,none,logic,4,3
5,0.32,23839,math,quiz,1,2
0,0.55,4963,math,memory,3,1
2,0.73,6480,math,word_scramble,3,2
3,1.0,2593,riddle,pattern,4,3
3,0.58,12668,logic,quiz,2,2
6,0.88,2435,logic,riddle,4,3
0,0.6,3818,math,memory,2,1
5,0.39,22110,math,word_scramble,1,2
3,0.83,10975,memory,memory,4,3
5,0.94,2119,none,riddle,4,3
5,0.54,21803,logic,word_scramble,2,2
0,0.62,8687,pattern,memory,1,1
1,0.69,5560,math,memory,2,1
3,0.62,5754,memory,word_scramble,4,3
5,0.55,16361,pattern,word_scramble,1,2
3,0.45,19556,logic,word_scramble,2,2
3,0.6,17636,logic,memory,1,2
1,0.82,6159,quiz,quiz,2,1
4,0.88,3127,riddle,logic,4,3
4,0.98,3050,none,pattern,4,3
6,0.91,2461,none,pattern,4,3
4,0.52,12133,logic,memory,2,2
3,0.71,10473,logic,pattern,4,3
3,0.91,2866,none,riddle,5,3
0,0.76,8014,pattern,word_scramble,1,1
4,0.99,2538,riddle,pattern,5,3
1,0.77,9182,word_scramble,word_scramble,2,1
1,0.84,9998,none,memory,2,1
3,0.5,15243,pattern,word_scramble,1,2
0,0.46,4717,word_scramble,memory,2,1
2,0.63,7106,logic,word_scramble,3,2
0,0.69,10265,math,memory,1,1
6,0.98,3068,none,logic,5,3
3,0.47,17393,logic,word_scramble,2,2
0,0.5,4257,word_scramble,memory,3,1
0,0.63,2682,math,memory,2,1
1,0.63,2676,math,memory,2,1
3,0.95,3635,riddle,pattern,5,3
0,0.61,8577,memory,quiz,1,1
5,0.88,3898,logic,pattern,5,3
0,0.84,5351,math,memory,1,1
6,0.94,2895,none,riddle,5,3
4,0.92,3940,none,riddle,4,3
2,0.81,10584,logic,riddle,3,2
3,0.91,3126,riddle,pattern,5,3
1,0.62,2908,math,memory,2,1
5,0.46,13475,math,memory,1,2
4,0.45,12748,logic,quiz,1,2
1,0.44,3659,word_scramble,memory,2,1
5,0.39,15127,pattern,word_scramble,1,2
5,0.91,2165,none,logic,4,3
5,0.91,3931,none,pattern,4,3
0,0.42,5099,word_scramble,memory,2,1
1,0.62,7175,word_scramble,memory,2,1
4,1.0,2749,riddle,logic,4,3
1,0.61,2519,math,memory,2,1
3,0.56,16067,logic,word_scramble,2,2
0,0.75,7449,math,pattern,1,1
3,0.9,2097,riddle,pattern,5,3
3,0.93,2704,riddle,pattern,4,3
2,0.62,6922,quiz,memory,3,2
3,0.49,14070,pattern,word_scramble,1,2
1,0.55,5535,word_scramble,memory,2,1
4,0.49,14311,math,quiz,1,2
5,0.91,1742,logic,pattern,4,3
0,0.49,2416,math,memory,3,1
2,0.63,8106,quiz,logic,3,2
3,0.95,3737,none,logic,4,3
0,0.4,3153,word_scramble,memory,3,1
3,0.93,3141,none,riddle,5,3
0,0.64,4357,word_scramble,memory,3,1
0,0.52,5447,word_scramble,memory,3,1
0,0.7,7822,none,math,1,1
3,0.42,24932,math,word_scramble,2,2
0,0.77,11296,quiz,quiz,1,1
4,0.45,24288,math,memory,2,2
3,0.36,15554,logic,quiz,2,2
5,0.93,2220,riddle,pattern,4,3
1,0.62,5530,word_scramble,memory,2,1
2,0.8,5757,quiz,riddle,3,2
4,0.91,3241,riddle,logic,5,3
1,0.5,4431,word_scramble,memory,2,1
0,0.7,3391,math,memory,2,1
6,0.99,2060,none,logic,5,3
3,0.36,12009,logic,word_scramble,1,2
0,0.57,2930,word_scramble,memory,3,1
0,0.53,5268,math,memory,3,1
6,0.92,3232,riddle,logic,5,3
0,0.67,5351,math,memory,3,1
1,0.81,7499,memory,logic,2,1
3,0.91,1734,riddle,logic,4,3
6,0.98,1812,riddle,pattern,4,3
5,0.52,12396,pattern,word_scramble,1,2
0,0.58,4341,word_scramble,memory,2,1
1,0.62,9769,pattern,math,2,1
5,0.51,16463,math,word_scramble,2,2
4,0.4,20510,math,quiz,1,2
3,0.52,14197,pattern,quiz,1,2
0,0.55,2018,word_scramble,memory,2,1
1,0.43,5999,word_scramble,memory,2,1
5,0.41,12151,logic,quiz,2,2
6,0.89,3375,none,logic,4,3
3,0.32,16158,math,word_scramble,2,2
6,0.89,2470,none,pattern,5,3
1,0.83,7518,riddle,math,2,1
4,0.92,2233,none,riddle,5,3
0,0.64,5527,word_scramble,memory,3,1
4,0.55,15989,math,word_scramble,2,2
2,0.78,11798,word_scramble,word_scramble,3,2
2,0.84,6713,pattern,riddle,3,2
3,0.48,20668,pattern,memory,2,2
3,0.96,2916,none,logic,4,3
3,0.56,23441,logic,word_scramble,2,2
3,0.87,1504,logic,riddle,5,3
0,0.82,6096,math,math,1,1
2,0.75,8243,pattern,math,3,2
6,0.94,2095,none,logic,5,3
0,0.68,4894,word_scramble,memory,3,1
3,0.85,2703,logic,logic,5,3
0,0.68,4507,word_scramble,memory,2,1
1,0.71,6911,pattern,memory,2,1
1,0.66,7455,none,logic,2,1
3,0.86,1665,none,pattern,5,3
4,0.32,18884,logic,quiz,2,2
1,0.66,5708,quiz,riddle,2,1
0,0.69,5276,math,memory,3,1
3,0.65,8195,math,quiz,4,3
4,0.97,3557,logic,pattern,4,3
1,0.55,2792,math,memory,2,1
5,0.58,18630,math,memory,1,2
4,0.41,18504,logic,memory,1,2
4,0.47,15851,logic,quiz,1,2
3,0.66,6352,quiz,math,4,3
3,0.44,12501,pattern,memory,1,2
3,0.96,2079,logic,riddle,5,3
3,0.5,15569,logic,quiz,2,2
1,0.59,2566,word_scramble,memory,3,1
6,0.9,3547,riddle,riddle,5,3
6,0.91,2486,logic,pattern,4,3
0,0.8,8124,math,word_scramble,1,1
3,0.8,6317,none,word_scramble,4,3
3,0.58,18374,math,memory,1,2
1,0.51,5721,word_scramble,memory,2,1
2,0.62,9462,pattern,pattern,3,2
3,0.98,2623,riddle,riddle,5,3
0,0.78,10148,math,logic,1,1
2,0.7,7512,logic,word_scramble,3,2
5,0.59,24586,pattern,memory,2,2
3,0.32,22545,math,word_scramble,1,2
2,0.68,10516,pattern,memory,3,2
1,0.7,5255,quiz,logic,2,1
0,0.41,4449,math,memory,3,1
1,0.46,2628,math,memory,2,1
2,0.62,6086,logic,quiz,3,2
2,0.82,8969,logic,math,3,2
1,0.67,10911,memory,quiz,2,1
1,0.61,5291,word_scramble,memory,3,1
5,0.37,24437,math,quiz,2,2
0,0.57,4487,math,memory,2,1
5,0.92,2596,riddle,logic,4,3
5,0.32,24900,logic,memory,1,2
0,0.67,4906,word_scramble,memory,3,1
3,0.77,10925,none,quiz,4,3
0,0.53,5217,word_scramble,memory,2,1
3,0.9,3585,none,pattern,5,3
3,0.73,6076,quiz,logic,4,3
0,0.7,10214,riddle,riddle,1,1
4,0.59,19172,logic,quiz,2,2
6,0.99,1904,none,pattern,4,3
3,0.61,8807,word_scramble,math,4,3
1,0.81,11619,quiz,word_scramble,2,1
6,0.96,3947,riddle,logic,4,3
5,0.88,2457,logic,riddle,4,3
3,0.71,11410,math,pattern,4,3
0,0.52,2311,word_scramble,memory,3,1
1,0.74,9542,none,word_scramble,2,1
3,0.8,11530,quiz,logic,4,3
4,0.39,17111,pattern,quiz,2,2
0,0.78,8500,math,math,1,1
1,0.72,8537,logic,riddle,2,1
3,0.7,8082,logic,math,4,3
3,0.7,11729,quiz,riddle,4,3
0,0.56,2846,word_scramble,memory,3,1
1,0.44,2190,math,memory,3,1
2,0.77,8935,logic,memory,3,2
3,0.89,2794,riddle,pattern,5,3
0,0.84,8001,math,quiz,1,1
1,0.71,8631,math,memory,2,1
5,0.92,3016,none,riddle,5,3
2,0.75,5607,math,math,3,2
5,0.57,24772,logic,quiz,2,2
5,0.58,20589,logic,word_scramble,2,2
1,0.73,8336,riddle,math,2,1
5,0.98,3345,logic,logic,5,3
3,0.63,7956,quiz,pattern,4,3
5,0.94,3543,logic,riddle,5,3
1,0.54,2498,math,memory,3,1
2,0.62,11636,pattern,riddle,3,2
2,0.74,11949,memory,logic,3,2
3,0.8,7170,riddle,pattern,4,3
4,0.89,2507,riddle,riddle,4,3
4,0.58,19269,math,word_scramble,2,2
3,1.0,1914,riddle,riddle,5,3
3,0.56,20230,pattern,quiz,2,2
1,0.64,3664,math,memory,3,1
1,0.65,11694,riddle,math,2,1
5,0.38,19924,logic,quiz,2,2
4,0.32,22901,logic,quiz,1,2
1,0.63,2909,word_scramble,memory,2,1
0,0.47,3629,word_scramble,memory,3,1
3,0.57,21781,pattern,memory,2,2
2,0.8,8826,memory,word_scramble,3,2
1,0.64,2523,math,memory,2,1
2,0.78,9611,none,pattern,3,2
2,0.78,8042,word_scramble,logic,3,2
3,0.77,6235,riddle,riddle,4,3
6,0.95,2360,logic,logic,4,3
2,0.65,5955,riddle,riddle,3,2
6,0.94,2774,riddle,logic,5,3
1,0.47,4688,math,memory,2,1
3,0.42,15192,logic,word_scramble,1,2
6,0.98,2450,riddle,riddle,4,3
3,0.84,7280,riddle,riddle,4,3
2,0.72,7028,quiz,math,3,2
1,0.42,3312,word_scramble,memory,3,1
3,0.92,3911,riddle,pattern,4,3
2,0.69,10019,none,pattern,3,2
6,0.92,3234,none,riddle,4,3
3,0.51,17822,math,word_scramble,1,2
1,0.65,5142,quiz,logic,2,1
0,0.5,3689,word_scramble,memory,2,1
0,0.67,8460,word_scramble,pattern,1,1
4,0.42,20075,math,word_scramble,2,2
5,0.44,16507,math,quiz,1,2
3,0.52,14913,math,memory,2,2
5,0.31,14850,logic,quiz,2,2
1,0.84,10792,riddle,pattern,2,1
2,0.84,7853,pattern,riddle,3,2
1,0.41,4468,math,memory,2,1
3,0.81,11671,none,word_scramble,4,3
3,0.32,21123,logic,word_scramble,2,2
3,0.57,18722,pattern,word_scramble,1,2
0,0.6,3292,math,memory,2,1
3,0.33,12902,math,word_scramble,2,2
1,0.61,2983,math,memory,2,1
5,0.59,17221,logic,quiz,2,2
3,0.46,15207,math,quiz,2,2
0,0.67,5941,word_scramble,memory,3,1
5,0.91,2988,riddle,riddle,4,3
3,0.98,2007,none,riddle,5,3
4,0.32,20363,pattern,quiz,2,2
1,0.63,4553,word_scramble,memory,3,1
0,0.49,5341,math,memory,2,1
3,0.95,1704,logic,pattern,5,3
3,0.97,1702,none,pattern,4,3
1,0.66,10005,word_scramble,quiz,2,1
4,0.85,3937,none,logic,4,3
3,0.55,20754,math,quiz,1,2
6,0.95,2993,logic,logic,4,3
6,0.98,2808,none,pattern,4,3
3,0.37,20049,logic,memory,1,2
3,0.33,18192,math,memory,2,2
6,0.93,2371,riddle,pattern,5,3
4,0.4,15420,logic,word_scramble,1,2
3,0.47,15800,pattern,quiz,2,2
4,0.93,3612,logic,riddle,4,3
2,0.65,10020,logic,pattern,3,2
3,0.81,6479,quiz,memory,4,3
4,0.97,2674,logic,pattern,4,3
3,0.8,11541,riddle,word_scramble,4,3
5,0.48,17149,math,memory,1,2
4,0.92,2482,riddle,pattern,5,3
1,0.8,8043,pattern,quiz,2,1
3,0.49,22001,math,quiz,2,2
2,0.66,5293,pattern,memory,3,2
5,0.45,12627,logic,word_scramble,2,2
1,0.43,4194,math,memory,2,1
0,0.7,5404,word_scramble,memory,2,1
1,0.78,8706,word_scramble,math,2,1
0,0.64,2229,math,memory,3,1
0,0.54,3815,word_scramble,memory,3,1
5,0.55,24448,logic,word_scramble,2,2
5,0.45,16970,math,memory,1,2
0,0.78,7340,word_scramble,pattern,1,1
3,0.38,16040,logic,quiz,2,2
4,0.97,2781,logic,riddle,5,3
1,0.64,5960,word_scramble,memory,3,1
0,0.64,10911,math,memory,1,1
5,0.47,24873,pattern,word_scramble,2,2
0,0.44,2359,word_scramble,memory,2,1
1,0.6,3193,word_scramble,memory,3,1
5,0.88,3638,logic,pattern,4,3
1,0.54,2255,math,memory,3,1
3,0.34,14356,math,word_scramble,1,2
1,0.64,2594,word_scramble,memory,2,1
0,0.51,5319,word_scramble,memory,3,1
4,0.95,2280,logic,riddle,4,3
3,0.96,2019,riddle,riddle,4,3
5,0.53,20517,pattern,word_scramble,2,2
3,0.88,2240,logic,logic,4,3
5,0.5,14301,pattern,quiz,1,2
3,0.72,6054,memory,memory,4,3
0,0.65,10667,quiz,memory,1,1
1,0.72,5018,riddle,logic,2,1
3,0.68,9805,pattern,memory,4,3
4,0.52,15842,logic,quiz,1,2
1,0.8,10944,pattern,pattern,2,1
0,0.65,3157,math,memory,3,1
3,0.36,15684,logic,quiz,1,2
3,0.52,20167,pattern,memory,1,2
3,0.62,10589,math,word_scramble,4,3
5,0.89,1881,none,logic,5,3
1,0.46,3178,word_scramble,memory,3,1
0,0.7,3184,word_scramble,memory,3,1
3,0.97,3097,riddle,riddle,5,3
4,0.85,3411,logic,logic,4,3
4,0.44,23685,math,word_scramble,1,2
3,0.93,2824,riddle,riddle,4,3
5,0.85,2417,logic,riddle,5,3
0,0.46,3213,word_scramble,memory,3,1
2,0.83,6100,logic,math,3,2
3,0.62,11856,none,logic,4,3
0,0.66,9220,pattern,memory,1,1
0,0.79,5891,word_scramble,memory,1,1
1,0.68,2762,math,memory,3,1
1,0.46,2478,math,memory,3,1
5,0.55,21038,pattern,word_scramble,1,2
0,0.69,11085,none,logic,1,1
4,0.86,2835,riddle,pattern,4,3
1,0.55,4736,word_scramble,memory,2,1
0,0.71,5678,math,pattern,1,1
5,0.38,12522,pattern,word_scramble,1,2
5,0.96,3618,riddle,riddle,5,3
6,0.91,2018,riddle,pattern,4,3
1,0.42,4624,math,memory,2,1
3,0.9,3333,riddle,riddle,4,3
4,0.53,13888,pattern,word_scramble,2,2
0,0.47,5357,word_scramble,memory,2,1
1,0.5,4390,word_scramble,memory,2,1
1,0.56,3034,math,memory,2,1
1,0.59,4403,word_scramble,memory,2,1
4,0.93,3398,logic,riddle,4,3
3,0.58,18777,pattern,word_scramble,1,2
0,0.48,4550,math,memory,3,1
0,0.63,3477,math,memory,2,1
0,0.65,3863,math,memory,3,1
3,0.97,2593,none,riddle,4,3
5,0.9,1713,riddle,logic,4,3
3,0.81,11511,quiz,riddle,4,3
6,0.95,3854,none,logic,4,3
0,0.81,8516,riddle,word_scramble,1,1
0,0.69,7017,none,pattern,1,1
1,0.65,5302,math,memory,3,1
5,0.99,3649,logic,logic,5,3
1,0.5,4692,math,memory,3,1
3,0.98,3483,logic,pattern,5,3
4,0.48,19043,pattern,word_scramble,2,2
6,0.96,2431,riddle,riddle,4,3
4,0.95,2514,none,pattern,5,3
4,0.51,22673,logic,quiz,1,2
3,0.8,6964,logic,math,4,3
5,0.99,2046,riddle,pattern,4,3
1,0.84,9871,quiz,memory,2,1
2,0.61,5064,math,pattern,3,2
6,0.93,1542,riddle,logic,4,3
3,0.49,21961,math,memory,1,2
0,0.71,7867,word_scramble,quiz,1,1
4,0.97,3246,riddle,logic,4,3
4,0.46,15480,logic,word_scramble,1,2
1,0.6,2017,math,memory,3,1
3,0.32,15898,math,memory,1,2
5,0.34,23734,logic,word_scramble,2,2
5,0.9,3525,none,pattern,5,3
5,0.89,3946,riddle,riddle,5,3
6,0.95,1539,none,logic,4,3
0,0.55,2058,math,memory,3,1
4,0.92,3692,riddle,logic,4,3
1,0.64,2613,math,memory,2,1
0,0.48,3728,math,memory,2,1
3,0.93,2223,riddle,pattern,4,3
0,0.6,5183,math,memory,3,1
4,0.94,2595,logic,pattern,4,3
5,0.34,17108,math,quiz,1,2
5,0.51,14026,math,quiz,1,2
0,0.42,3737,word_scramble,memory,2,1
0,0.61,5175,none,logic,1,1
5,0.3,14705,logic,quiz,2,2
6,0.88,2101,riddle,logic,5,3
1,0.65,3800,math,memory,3,1
5,0.59,18132,pattern,word_scramble,1,2
3,0.43,16288,pattern,quiz,1,2
5,0.33,22632,math,quiz,2,2
1,0.53,3049,word_scramble,memory,2,1
3,0.79,11490,logic,word_scramble,4,3
5,0.36,13390,math,quiz,2,2
4,0.4,12338,math,quiz,2,2
6,0.96,2766,logic,pattern,5,3
3,0.84,8281,logic,word_scramble,4,3
5,0.93,1664,none,pattern,5,3
2,0.62,9644,memory,riddle,3,2
3,0.91,2010,logic,pattern,5,3
0,0.47,2945,math,memory,3,1
5,0.35,12147,math,memory,2,2
1,0.69,3204,math,memory,2,1
1,0.84,8765,word_scramble,math,2,1
1,0.41,2214,math,memory,2,1
6,0.93,2713,riddle,riddle,4,3
3,0.42,22869,math,memory,2,2
5,0.56,22426,math,quiz,2,2
0,0.67,4798,word_scramble,memory,2,1
4,0.97,1593,logic,pattern,4,3
4,0.97,3661,riddle,logic,5,3
3,0.42,18000,math,memory,2,2
5,0.99,1843,riddle,logic,5,3
5,0.57,24480,logic,memory,1,2
3,0.68,11969,quiz,pattern,4,3
0,0.51,4479,math,memory,2,1
4,0.99,1809,none,pattern,4,3
4,0.6,15367,logic,quiz,1,2
3,0.89,2300,none,logic,5,3
3,0.62,6577,logic,riddle,4,3
3,0.58,15935,pattern,quiz,2,2
3,0.85,2694,none,riddle,4,3
6,0.95,3536,logic,riddle,4,3
3,0.45,17015,pattern,quiz,1,2
3,0.58,17203,math,quiz,1,2
0,0.63,5575,riddle,pattern,1,1
3,0.92,2888,riddle,logic,4,3
4,1.0,2135,riddle,pattern,4,3
0,0.63,9691,word_scramble,logic,1,1
0,0.71,11153,memory,pattern,1,1
5,0.32,21618,math,word_scramble,1,2
3,0.53,21396,logic,memory,2,2
3,0.85,11817,none,math,4,3
0,0.84,8643,riddle,riddle,1,1
0,0.82,9371,memory,memory,1,1
0,0.65,3438,word_scramble,memory,3,1
0,0.7,5794,word_scramble,memory,2,1
3,0.91,1518,riddle,logic,4,3
5,0.49,16701,math,word_scramble,1,2
1,0.66,2827,math,memory,2,1
1,0.59,2685,math,memory,2,1
0,0.56,3742,math,memory,2,1
0,0.76,9615,word_scramble,logic,1,1
5,0.53,24914,logic,quiz,1,2
1,0.48,3652,word_scramble,memory,2,1
3,0.38,22778,pattern,word_scramble,1,2
1,0.63,6603,quiz,word_scramble,2,1
0,0.43,3404,math,memory,3,1
3,0.41,13466,logic,quiz,1,2
3,0.46,13050,logic,memory,2,2
5,0.46,20558,math,memory,2,2
0,0.51,4995,word_scramble,memory,2,1
5,0.87,2948,none,riddle,4,3
3,0.53,23159,logic,quiz,1,2
6,0.9,3465,none,pattern,4,3
1,0.5,2337,math,memory,3,1
3,0.56,22795,logic,memory,2,2
1,0.68,8758,word_scramble,logic,2,1
0,0.73,11054,logic,math,1,1
5,0.33,21942,pattern,memory,2,2
4,0.9,2891,none,riddle,4,3
5,0.95,2597,none,logic,5,3
3,0.49,16233,math,memory,2,2
1,0.43,2332,math,memory,2,1
3,0.86,2255,logic,logic,5,3
0,0.66,4659,word_scramble,memory,3,1
5,0.5,14932,math,word_scramble,2,2
2,0.76,8936,quiz,memory,3,2
1,0.44,3085,word_scramble,memory,3,1
6,0.88,3300,riddle,pattern,5,3
5,0.53,23725,logic,word_scramble,1,2
0,0.44,3970,math,memory,2,1
3,0.67,11784,math,memory,4,3
0,0.5,2223,math,memory,3,1
5,0.45,14969,pattern,quiz,1,2
5,0.85,3593,riddle,pattern,4,3
1,0.44,2424,math,memory,3,1
3,0.3,19225,pattern,memory,2,2
6,0.9,3092,riddle,riddle,4,3
0,0.83,8178,none,pattern,1,1
4,0.85,2064,riddle,logic,5,3
1,0.4,4854,word_scramble,memory,3,1
3,0.53,18417,logic,word_scramble,2,2
5,0.55,16130,logic,quiz,1,2
0,0.82,7258,quiz,word_scramble,1,1
3,0.96,3042,none,logic,4,3
4,0.36,22726,pattern,quiz,2,2
1,0.67,4796,math,memory,2,1
3,0.39,12510,math,memory,2,2
1,0.4,5674,word_scramble,memory,2,1
5,0.54,12148,pattern,quiz,1,2
3,0.9,3919,none,riddle,5,3
3,0.47,19131,logic,word_scramble,2,2
1,0.79,8509,math,memory,2,1
4,0.87,2915,riddle,riddle,5,3
5,0.95,2636,none,logic,5,3
4,0.45,20303,math,word_scramble,2,2
4,1.0,2237,logic,pattern,4,3
3,0.57,12329,pattern,memory,2,2
5,0.58,15296,logic,quiz,2,2
5,0.86,3386,none,riddle,5,3
5,0.92,2182,logic,riddle,4,3
1,0.68,4685,word_scramble,memory,3,1
3,0.62,7344,word_scramble,logic,4,3
5,0.94,2541,logic,riddle,5,3
0,0.7,2318,word_scramble,memory,3,1
0,0.69,5301,word_scramble,memory,2,1
0,0.56,3499,math,memory,2,1
5,0.94,2552,riddle,riddle,4,3
0,0.46,5399,math,memory,2,1
5,0.93,2208,none,pattern,5,3
5,0.97,3751,riddle,riddle,5,3
1,0.59,5110,math,memory,2,1
0,0.43,3384,math,memory,3,1
1,0.55,5618,word_scramble,memory,3,1
2,0.77,6786,math,riddle,3,2
6,0.88,2449,riddle,logic,4,3
6,0.96,2507,logic,riddle,4,3
2,0.82,10703,pattern,word_scramble,3,2
3,0.75,5522,memory,word_scramble,4,3
1,0.68,6983,pattern,quiz,2,1
6,1.0,2564,riddle,logic,4,3
3,0.98,2536,logic,pattern,4,3
0,0.54,2809,word_scramble,memory,2,1
6,0.96,3501,riddle,riddle,4,3
1,0.5,3839,math,memory,2,1
2,0.66,8967,quiz,pattern,3,2
1,0.47,5866,math,memory,2,1
1,0.7,3964,math,memory,3,1
2,0.82,10198,logic,quiz,3,2
3,0.87,3665,none,riddle,4,3
6,0.93,2154,logic,pattern,4,3
